Date	E0	E1	E2	E3	E4	E5	E6	E7	E8	EC	EF	Etotal	I0	I1	I2	I3	I4	I5	IC	Itotal	R0	R1	R2	R3	Rtotal	D0	D1	D2	D3	D4	Dtotal	BB	NW	U0	U1	U2	U3
2022-12-01	350	2344.654253377	100	0	50	940.211380322	0	0	0	0	0	3784.865633699	4618.293200539	0	300	0	0	0	0	4918.293200539	12053.315341974	21654.963858558	110829.122611988	0	144537.401812520	132433.28560297	5470.477595558	0	0	0	137903.763198527	1133.427566840	127098.439264118	0	0	0.0000000	940.211380322
2023-01-01	350	2354.423646099	100	0	50	940.211380322	0	0	0	0	0	3794.635026421	4624.066067040	0	300	0	0	0	0	4924.066067040	192028.204268345	21564.734842481	110632.674914867	0	324225.614025692	132167.94528921	5304.561014742	0	0	0	137472.506303949	1129.431040619	308347.339412486	180000	0	0.0000000	940.211380322
2023-02-01	350	2364.233744625	100	0	50	940.211380322	0	0	0	0	0	3804.445124946	4629.846149623	0	300	0	0	0	0	4929.846149623	191628.145509452	21474.881780637	110438.020824896	0	323541.048114985	132167.94528921	5137.968469239	0	0	0	137305.913758446	1125.401024677	308954.767071959	0	0	0.0000000	940.211380322
2023-03-01	350	2374.084718561	100	0	50	188.203983696	0	0	0	0	1500	4562.288702256	4635.633457310	0	300	0	0	0	0	4935.633457310	59060.974917100	21385.403106551	109977.862404792	0	190424.240428443	0.00000000	4970.697205083	0	0	0	4970.697205083	373.344755054	308546.520693835	0	0	132167.9452892	188.203983696
2023-04-01	350	2383.976738221	100	0	50	188.203983696	0	0	0	0	0	3072.180721917	4641.427999132	0	300	0	0	0	0	4941.427999132	58937.931219356	21296.297260274	109519.621311439	0	189753.849791069	0.00000000	4802.744457092	0	0	0	4802.744457092	1869.247277215	309913.330081666	0	0	0.0000000	188.203983696
2023-05-01	350	2393.909974631	100	0	50	188.203983696	0	0	0	0	0	3082.113958326	4647.229784131	0	300	0	0	0	0	4947.229784131	58815.143862649	21207.562688356	109063.289555974	0	189085.996106979	0.00000000	4634.107448816	0	0	0	4634.107448816	1865.115825805	311279.229231658	0	0	0.0000000	188.203983696
2023-06-01	350	2403.884599525	100	0	50	188.203983696	0	0	0	0	0	3092.088583220	4653.038821361	0	300	0	0	0	0	4953.038821361	58692.612312936	21119.197843821	108608.859182824	0	188420.669339581	0.00000000	4464.783392494	0	0	0	4464.783392494	1860.950238141	312644.176758722	0	0	0.0000000	188.203983696
2023-07-01	350	2413.900785356	800	0	50	188.203983696	0	0	0	0	0	3802.104769052	1400.000000000	0	300	0	0	0	0	1700.000000000	58570.336037284	21031.201186138	108156.322269563	0	187757.859492985	0.00000000	4294.769489006	0	0	0	4294.769489006	-2102.104769052	310049.276046562	0	0	0.0000000	188.203983696
2023-08-01	350	2423.958705295	800	0	50	188.203983696	0	0	0	0	0	3812.162688991	1400.000000000	0	300	0	0	0	0	1700.000000000	58448.314503873	20943.571181196	107705.670926773	0	187097.556611842	0.00000000	4124.062927831	0	0	0	4124.062927831	-2112.162688991	307447.517037603	0	0	0.0000000	188.203983696
2023-09-01	350	2434.058533234	800	0	50	188.203983696	0	0	0	0	0	3822.262516930	1400.000000000	0	300	0	0	0	0	1700.000000000	58326.547181990	20856.306301275	107256.897297911	0	186439.750781175	0.00000000	3952.660886995	0	0	0	3952.660886995	-2122.262516930	304838.850730843	0	0	0.0000000	188.203983696
2023-10-01	350	2444.200443789	800	0	50	188.203983696	0	0	0	0	0	3832.404427485	1400.000000000	0	300	0	0	0	0	1700.000000000	58205.033542027	20769.405025019	106809.993559170	0	185784.432126216	0.00000000	3780.560533028	0	0	0	3780.560533028	-2132.404427485	302223.228002366	0	0	0.0000000	188.203983696
2023-11-01	350	2454.384612305	800	0	50	188.203983696	0	0	0	0	0	3842.588596000	1400.000000000	0	300	0	0	0	0	1700.000000000	58083.773055481	20682.865837415	106364.951919340	0	185131.590812236	0.00000000	3607.759020916	0	0	0	3607.759020916	-2142.588596000	299600.599604498	0	0	0.0000000	188.203983696
2023-12-01	350	2464.611214856	800	0	50	188.203983696	0	0	0	0	0	3852.815198552	1400.000000000	0	300	0	0	0	0	1700.000000000	57962.765194949	20596.687229759	105921.764619676	0	184481.217044384	0.00000000	3434.253494053	0	0	0	3434.253494053	-2152.815198552	296970.916164957	0	0	0.0000000	188.203983696
2024-01-01	350	2474.880428251	800	0	50	188.203983696	0	0	0	0	0	3863.084411947	1400.000000000	0	300	0	0	0	0	1700.000000000	57842.009434126	20510.867699635	105480.423933761	0	183833.301067522	0.00000000	3260.041084197	0	0	0	3260.041084197	-2163.084411947	294334.128186005	0	0	0.0000000	188.203983696
2024-02-01	350	2485.192430036	800	0	50	188.203983696	0	0	0	0	0	3873.396413731	1400.000000000	0	300	0	0	0	0	1700.000000000	57721.505247805	20425.405750887	105040.922167370	0	183187.833166062	0.00000000	3085.118911418	0	0	0	3085.118911418	-2173.396413731	291690.186043592	0	0	0.0000000	188.203983696
2024-03-01	350	2495.547398494	800	0	50	188.203983696	0	0	0	0	0	3883.751382190	1400.000000000	0	300	0	0	0	0	1700.000000000	57601.252111872	20340.299893591	104603.251658339	0	182544.803663803	0.00000000	2909.484084055	0	0	0	2909.484084055	-2183.751382190	289039.039986506	0	0	0.0000000	188.203983696
2024-04-01	350	2505.945512655	800	0	50	188.203983696	0	0	0	0	0	3894.149496350	1400.000000000	0	300	0	0	0	0	1700.000000000	57481.249503306	20255.548644035	104167.404776430	0	181904.202923770	0.00000000	2733.133698664	0	0	0	2733.133698664	-2194.149496350	286380.640135514	0	0	0.0000000	188.203983696
2024-05-01	350	2516.386952291	800	0	50	188.203983696	0	0	0	0	0	3904.590935986	1400.000000000	0	300	0	0	0	0	1700.000000000	57361.496900174	20171.150524684	103733.373923195	0	181266.021348053	0.00000000	2556.064839974	0	0	0	2556.064839974	-2204.590935986	283714.936482500	0	0	0.0000000	188.203983696
2024-06-01	350	2526.871897925	800	0	50	188.203983696	0	0	0	0	0	3915.075881621	1400.000000000	0	300	0	0	0	0	1700.000000000	57241.993781632	20087.104064165	103301.151531848	0	180630.249377645	0.00000000	2378.274580836	0	0	0	2378.274580836	-2215.075881621	281041.878889610	0	0	0.0000000	188.203983696
2024-07-01	350	2537.400530833	800	0	50	188.203983696	0	0	0	0	0	3925.604514529	1400.000000000	0	300	0	0	0	0	1700.000000000	57122.739627920	20003.407797231	102870.730067132	0	179996.877492283	0.00000000	2199.759982174	0	0	0	2199.759982174	-2225.604514529	278361.417088381	0	0	0.0000000	188.203983696
2024-08-01	350	2547.973033045	800	0	50	188.203983696	0	0	0	0	0	3936.177016741	1400.000000000	0	300	0	0	0	0	1700.000000000	57003.733920362	19920.060264742	102442.102025185	0	179365.896210290	0.00000000	2020.518092940	0	0	0	2020.518092940	-2236.177016741	275673.500678881	0	0	0.0000000	188.203983696
2024-09-01	350	2558.589587349	800	0	50	188.203983696	0	0	0	0	0	3946.793571045	1400.000000000	0	300	0	0	0	0	1700.000000000	56884.976141361	19837.060013639	102015.259933414	0	178737.296088414	0.00000000	1840.545950062	0	0	0	1840.545950062	-2246.793571045	272978.079128839	0	0	0.0000000	188.203983696
2024-10-01	350	2569.250377297	800	0	50	188.203983696	0	0	0	0	0	3957.454360992	1400.000000000	0	300	0	0	0	0	1700.000000000	56766.465774400	19754.405596916	101590.196350358	0	178111.067721674	0.00000000	1659.840578397	0	0	0	1659.840578397	-2257.454360992	270275.101772771	0	0	0.0000000	188.203983696
2024-11-01	350	2579.955587202	800	0	50	188.203983696	0	0	0	0	0	3968.159570898	1400.000000000	0	300	0	0	0	0	1700.000000000	56648.202304037	19672.095573595	101166.903865565	0	177487.201743197	0.00000000	1478.398990679	0	0	0	1478.398990679	-2268.159570898	267564.517811115	0	0	0.0000000	188.203983696
2024-12-01	350	2590.705402149	100	0	50	188.203983696	0	0	0	0	0	3278.909385844	1400.000000000	0	400	0	0	0	0	1800.000000000	56530.185215903	19590.128508705	100745.375099458	0	176865.688824067	0.00000000	1296.218187473	0	0	0	1296.218187473	-1478.909385844	265646.276309346	0	0	0.0000000	188.203983696
2025-01-01	350	2601.500007991	100	0	50	188.203983696	0	0	0	0	0	3289.703991687	1400.000000000	0	400	0	0	0	0	1800.000000000	56412.413996703	19508.502973253	100325.602703211	0	176246.519673166	0.00000000	1113.295157124	0	0	0	1113.295157124	-1489.703991687	263720.326197108	0	0	0.0000000	188.203983696
2025-02-01	350	2612.339591358	100	0	50	188.203983696	0	0	0	0	0	3300.543575053	1400.000000000	0	400	0	0	0	0	1800.000000000	56294.888134210	19427.217544197	99907.579358614	0	175629.685037021	0.00000000	929.626875706	0	0	0	929.626875706	-1500.543575053	261786.616267328	0	0	0.0000000	188.203983696
2025-03-01	350	2623.224339655	100	0	50	188.203983696	0	0	0	0	0	3311.428323351	1400.000000000	0	400	0	0	0	0	1800.000000000	56177.607117264	19346.270804430	99491.297777953	0	175015.175699647	0.00000000	745.210306975	0	0	0	745.210306975	-1511.428323351	259845.095175334	0	0	0.0000000	188.203983696
2025-04-01	350	2634.154441070	100	0	50	188.203983696	0	0	0	0	0	3322.358424766	1400.000000000	0	400	0	0	0	0	1800.000000000	56060.570435770	19265.661342745	99076.750703878	0	174402.982482393	0.00000000	560.042402315	0	0	0	560.042402315	-1522.358424766	257895.711437974	0	0	0.0000000	188.203983696
2025-05-01	350	2645.130084575	100	0	50	188.203983696	0	0	0	0	0	3333.334068270	1400.000000000	0	400	0	0	0	0	1800.000000000	55943.777580695	19185.387753817	98663.930909279	0	173793.096243790	0.00000000	374.120100690	0	0	0	374.120100690	-1533.334068270	255938.413432726	0	0	0.0000000	188.203983696
2025-06-01	350	2656.151459927	100	0	50	188.203983696	0	0	0	0	0	3344.355443623	1400.000000000	0	400	0	0	0	0	1800.000000000	55827.228044069	19105.448638176	98252.831197157	0	173185.507879401	0.00000000	187.440328595	0	0	0	187.440328595	-1544.355443623	253973.149396809	0	0	0.0000000	188.203983696
2025-07-01	350	2667.218757677	100	0	50	188.203983696	0	0	0	0	0	3355.422741372	1400.000000000	0	400	0	0	0	0	1800.000000000	55710.921318977	19025.842602183	97843.444400502	0	172580.208321662	0.00000000	0.000000000	0	0	0	0.000000000	-1555.422741372	251999.867426293	0	0	0.0000000	188.203983696
2025-08-01	350	2678.332169167	100	0	50	0.000000000	0	0	0	0	0	3178.332169167	1400.000000000	0	400	0	0	0	0	1800.000000000	55594.856899562	18946.568258008	97435.763382166	0	171977.188539736	0.00000000	0.000000000	0	0	0	0.000000000	-1378.332169167	250018.515475200	0	0	0.0000000	0.000000000
2025-09-01	350	2689.491886539	100	0	50	0.000000000	0	0	0	0	0	3189.491886539	1400.000000000	0	400	0	0	0	0	1800.000000000	55479.034281022	18867.624223599	97029.781034741	0	171376.439539362	0.00000000	0.000000000	0	0	0	0.000000000	-1389.491886539	248028.274588286	0	0	0.0000000	0.000000000
2025-10-01	350	2700.698102733	100	0	50	0.000000000	0	0	0	0	0	3200.698102733	1400.000000000	0	400	0	0	0	0	1800.000000000	55363.452959603	18789.009122667	96625.490280429	0	170777.952362700	0.00000000	0.000000000	0	0	0	0.000000000	-1400.698102733	246029.089308892	0	0	0.0000000	0.000000000
2025-11-01	350	2711.951011494	100	0	50	0.000000000	0	0	0	0	0	3211.951011494	1400.000000000	0	400	0	0	0	0	1800.000000000	55248.112432604	18710.721584656	96222.884070928	0	170181.718088188	0.00000000	0.000000000	0	0	0	0.000000000	-1411.951011494	244020.904022886	0	0	0.0000000	0.000000000
2025-12-01	350	2723.250807375	100	0	50	0.000000000	0	0	0	0	0	3223.250807375	1400.000000000	0	400	0	0	0	0	1800.000000000	55133.012198369	18632.760244720	95821.955387299	0	169587.727830388	0.00000000	0.000000000	0	0	0	0.000000000	-1423.250807375	242003.662957711	0	0	0.0000000	0.000000000
2026-01-01	350	2734.597685739	100	0	50	0.000000000	0	0	0	0	0	3234.597685739	1400.000000000	0	400	0	0	0	0	1800.000000000	55018.151756289	18555.123743701	95422.697239852	0	168995.972739841	0.00000000	0.000000000	0	0	0	0.000000000	-1434.597685739	239977.310181425	0	0	0.0000000	0.000000000
2026-02-01	350	2745.991842763	100	0	50	0.000000000	0	0	0	0	0	3245.991842763	1400.000000000	0	400	0	0	0	0	1800.000000000	54903.530606797	18477.810728102	95025.102668019	0	168406.444002918	0.00000000	0.000000000	0	0	0	0.000000000	-1445.991842763	237941.789601738	0	0	0.0000000	0.000000000
2026-03-01	350	2757.433475441	100	0	50	0.000000000	0	0	0	0	0	3257.433475441	1400.000000000	0	400	0	0	0	0	1800.000000000	54789.148251366	18400.819850068	94629.164740235	0	167819.132841670	0.00000000	0.000000000	0	0	0	0.000000000	-1457.433475441	235897.044965049	0	0	0.0000000	0.000000000
2026-04-01	350	2768.922781589	100	0	50	0.000000000	0	0	0	0	0	3268.922781589	1400.000000000	0	400	0	0	0	0	1800.000000000	54675.004192509	18324.149767360	94234.876553818	0	167234.030513686	0.00000000	0.000000000	0	0	0	0.000000000	-1468.922781589	233843.019855476	0	0	0.0000000	0.000000000
2026-05-01	350	2780.459959846	100	0	50	0.000000000	0	0	0	0	0	3280.459959846	1400.000000000	0	400	0	0	0	0	1800.000000000	54561.097933775	18247.799143329	93842.231234844	0	166651.128311947	0.00000000	0.000000000	0	0	0	0.000000000	-1480.459959846	231779.657693891	0	0	0.0000000	0.000000000
2026-06-01	350	2792.045209678	100	0	50	0.000000000	0	0	0	0	0	3292.045209678	1400.000000000	0	400	0	0	0	0	1800.000000000	54447.428979746	18171.766646898	93451.221938032	0	166070.417564676	0.00000000	0.000000000	0	0	0	0.000000000	-1492.045209678	229706.901736942	0	0	0.0000000	0.000000000
2026-07-01	350	2803.678731385	100	0	50	0.000000000	0	0	0	0	0	3303.678731385	1400.000000000	0	400	0	0	0	0	1800.000000000	54333.996836038	18096.050952536	93061.841846623	0	165491.889635198	0.00000000	0.000000000	0	0	0	0.000000000	-1503.678731385	227624.695076078	0	0	0.0000000	0.000000000
2026-08-01	350	2815.360726099	100	0	50	0.000000000	0	0	0	0	0	3315.360726099	1400.000000000	0	400	0	0	0	0	1800.000000000	54220.801009296	18020.650740234	92674.084172262	0	164915.535921793	0.00000000	0.000000000	0	0	0	0.000000000	-1515.360726099	225532.980636574	0	0	0.0000000	0.000000000
2026-09-01	350	2827.091395792	100	0	50	0.000000000	0	0	0	0	0	3327.091395792	1400.000000000	0	400	0	0	0	0	1800.000000000	54107.841007194	17945.564695483	92287.942154878	0	164341.347857555	0.00000000	0.000000000	0	0	0	0.000000000	-1527.091395792	223431.701176544	0	0	0.0000000	0.000000000
2026-10-01	350	2838.870943274	100	0	50	0.000000000	0	0	0	0	0	3338.870943274	1400.000000000	0	400	0	0	0	0	1800.000000000	53995.116338429	17870.791509252	91903.409062566	0	163769.316910246	0.00000000	0.000000000	0	0	0	0.000000000	-1538.870943274	221320.799285962	0	0	0.0000000	0.000000000
2026-11-01	350	2850.699572204	100	0	50	0.000000000	0	0	0	0	0	3350.699572204	1400.000000000	0	400	0	0	0	0	1800.000000000	53882.626512724	17796.329877963	91520.478191472	0	163199.434582159	0.00000000	0.000000000	0	0	0	0.000000000	-1550.699572204	219200.217385670	0	0	0.0000000	0.000000000
2026-12-01	350	2862.577487088	100	0	50	0.000000000	0	0	0	0	0	3362.577487088	1400.000000000	0	400	0	0	0	0	1800.000000000	53770.371040822	17722.178503472	91139.142865674	0	162631.692409968	0.00000000	0.000000000	0	0	0	0.000000000	-1562.577487088	217069.897726391	0	0	0.0000000	0.000000000
2027-01-01	350	2874.504893285	100	0	50	0.000000000	0	0	0	0	0	3374.504893285	1400.000000000	0	400	0	0	0	0	1800.000000000	53658.349434487	17648.336093041	90759.396437067	0	162066.081964595	0.00000000	0.000000000	0	0	0	0.000000000	-1574.504893285	214929.782387733	0	0	0.0000000	0.000000000
2027-02-01	350	2886.481997007	100	0	50	0.000000000	0	0	0	0	0	3386.481997007	1400.000000000	0	400	0	0	0	0	1800.000000000	53546.561206499	17574.801359320	90381.232285246	0	161502.594851064	0.00000000	0.000000000	0	0	0	0.000000000	-1586.481997007	212779.813277196	0	0	0.0000000	0.000000000
2027-03-01	350	2898.509005328	100	0	50	0.000000000	0	0	0	0	0	3398.509005328	1400.000000000	0	400	0	0	0	0	1800.000000000	53435.005870652	17501.573020322	90004.643817391	0	160941.222708365	0.00000000	0.000000000	0	0	0	0.000000000	-1598.509005328	210619.932129169	0	0	0.0000000	0.000000000
2027-04-01	350	2910.586126183	100	0	50	0.000000000	0	0	0	0	0	3410.586126183	1400.000000000	0	400	0	0	0	0	1800.000000000	53323.682941755	17428.649799404	89629.624468152	0	160381.957209311	0.00000000	0.000000000	0	0	0	0.000000000	-1610.586126183	208450.080503932	0	0	0.0000000	0.000000000
2027-05-01	350	2922.713568376	100	0	50	0.000000000	0	0	0	0	0	3422.713568376	1400.000000000	0	400	0	0	0	0	1800.000000000	53212.591935626	17356.030425240	89256.167699534	0	159824.790060401	0.00000000	0.000000000	0	0	0	0.000000000	-1622.713568376	206270.199786646	0	0	0.0000000	0.000000000
2027-06-01	350	2934.891541577	100	0	50	0.000000000	0	0	0	0	0	3434.891541577	1400.000000000	0	400	0	0	0	0	1800.000000000	53101.732369093	17283.713631802	88884.267000786	0	159269.713001681	0.00000000	0.000000000	0	0	0	0.000000000	-1634.891541577	204080.231186350	0	0	0.0000000	0.000000000
2027-07-01	350	2947.120256334	100	0	50	0.000000000	0	0	0	0	0	3447.120256334	1400.000000000	0	400	0	0	0	0	1800.000000000	52991.103759991	17211.698158336	88513.915888283	0	158716.717806610	0.00000000	0.000000000	0	0	0	0.000000000	-1647.120256334	201880.115734945	0	0	0.0000000	0.000000000
2027-08-01	350	2959.399924068	100	0	50	0.000000000	0	0	0	0	0	3459.399924068	1400.000000000	0	400	0	0	0	0	1800.000000000	52880.705627158	17139.982749343	88145.107905415	0	158165.796281916	0.00000000	0.000000000	0	0	0	0.000000000	-1659.399924068	199669.794286182	0	0	0.0000000	0.000000000
2027-09-01	350	2971.730757085	100	0	50	0.000000000	0	0	0	0	0	3471.730757085	1400.000000000	0	400	0	0	0	0	1800.000000000	52770.537490434	17068.566154554	87777.836622476	0	157616.940267464	0.00000000	0.000000000	0	0	0	0.000000000	-1671.730757085	197449.207514645	0	0	0.0000000	0.000000000
2027-10-01	350	2984.112968573	100	0	50	0.000000000	0	0	0	0	0	3484.112968573	1400.000000000	0	400	0	0	0	0	1800.000000000	52660.598870663	16997.447128910	87412.095636549	0	157070.141636122	0.00000000	0.000000000	0	0	0	0.000000000	-1684.112968573	195218.295914729	0	0	0.0000000	0.000000000
2027-11-01	350	2996.546772609	100	0	50	0.000000000	0	0	0	0	0	3496.546772609	1400.000000000	0	400	0	0	0	0	1800.000000000	52550.889289682	16926.624432540	87047.878571397	0	156525.392293618	0.00000000	0.000000000	0	0	0	0.000000000	-1696.546772609	192976.999799617	0	0	0.0000000	0.000000000
2027-12-01	350	3009.032384161	100	0	50	0.000000000	0	0	0	0	0	3509.032384161	1400.000000000	0	400	0	0	0	0	1800.000000000	52441.408270329	16856.096830737	86685.179077349	0	155982.684178415	0.00000000	0.000000000	0	0	0	0.000000000	-1709.032384161	190725.259300253	0	0	0.0000000	0.000000000
2028-01-01	350	3021.570019095	100	0	50	0.000000000	0	0	0	0	0	3521.570019095	1400.000000000	0	400	0	0	0	0	1800.000000000	52332.155336432	16785.863093943	86323.990831194	0	155442.009261568	0.00000000	0.000000000	0	0	0	0.000000000	-1721.570019095	188463.014364310	0	0	0.0000000	0.000000000
2028-02-01	350	3034.159894175	100	0	50	0.000000000	0	0	0	0	0	3534.159894175	1400.000000000	0	400	0	0	0	0	1800.000000000	52223.130012815	16715.921997718	85964.307536064	0	154903.359546596	0.00000000	0.000000000	0	0	0	0.000000000	-1734.159894175	186190.204755163	0	0	0.0000000	0.000000000
2028-03-01	350	3046.802227067	100	0	50	0.000000000	0	0	0	0	0	3546.802227067	1400.000000000	0	400	0	0	0	0	1800.000000000	52114.331825288	16646.272322727	85606.122921330	0	154366.727069345	0.00000000	0.000000000	0	0	0	0.000000000	-1746.802227067	183906.770050845	0	0	0.0000000	0.000000000
2028-04-01	350	3059.497236347	100	0	50	0.000000000	0	0	0	0	0	3559.497236347	1400.000000000	0	400	0	0	0	0	1800.000000000	52005.760300652	16576.912854716	85249.430742491	0	153832.103897859	0.00000000	0.000000000	0	0	0	0.000000000	-1759.497236347	181612.649643012	0	0	0.0000000	0.000000000
2028-05-01	350	3072.245141498	100	0	50	0.000000000	0	0	0	0	0	3572.245141498	1400.000000000	0	400	0	0	0	0	1800.000000000	51897.414966692	16507.842384488	84894.224781064	0	153299.482132244	0.00000000	0.000000000	0	0	0	0.000000000	-1772.245141498	179307.782735899	0	0	0.0000000	0.000000000
2028-06-01	350	3085.046162921	100	0	50	0.000000000	0	0	0	0	0	3585.046162921	1400.000000000	0	400	0	0	0	0	1800.000000000	51789.295352178	16439.059707886	84540.498844476	0	152768.853904540	0.00000000	0.000000000	0	0	0	0.000000000	-1785.046162921	176992.108345274	0	0	0.0000000	0.000000000
2028-07-01	350	3097.900521933	100	0	50	0.000000000	0	0	0	0	0	3597.900521933	1400.000000000	0	400	0	0	0	0	1800.000000000	51681.400986861	16370.563625770	84188.246765958	0	152240.211378589	0.00000000	0.000000000	0	0	0	0.000000000	-1797.900521933	174665.565297388	0	0	0.0000000	0.000000000
2028-08-01	350	3110.808440775	100	0	50	0.000000000	0	0	0	0	0	3610.808440775	1400.000000000	0	400	0	0	0	0	1800.000000000	51573.731401472	16302.352943996	83837.462404433	0	151713.546749900	0.00000000	0.000000000	0	0	0	0.000000000	-1810.808440775	172328.092227925	0	0	0.0000000	0.000000000
2028-09-01	350	3123.770142611	100	0	50	0.000000000	0	0	0	0	0	3623.770142611	1400.000000000	0	400	0	0	0	0	1800.000000000	51466.286127719	16234.426473396	83488.139644414	0	151188.852245529	0.00000000	0.000000000	0	0	0	0.000000000	-1823.770142611	169979.627580943	0	0	0.0000000	0.000000000
2028-10-01	350	3136.785851539	100	0	50	0.000000000	0	0	0	0	0	3636.785851539	1400.000000000	0	400	0	0	0	0	1800.000000000	51359.064698286	16166.783029757	83140.272395896	0	150666.120123939	0.00000000	0.000000000	0	0	0	0.000000000	-1836.785851539	167620.109607813	0	0	0.0000000	0.000000000
2028-11-01	350	3149.855792587	100	0	50	0.000000000	0	0	0	0	0	3649.855792587	1400.000000000	0	400	0	0	0	0	1800.000000000	51252.066646831	16099.421433799	82793.854594246	0	150145.342674877	0.00000000	0.000000000	0	0	0	0.000000000	-1849.855792587	165249.476366165	0	0	0.0000000	0.000000000
2028-12-01	350	3162.980191723	100	0	50	0.000000000	0	0	0	0	0	3662.980191723	1400.000000000	0	400	0	0	0	0	1800.000000000	51145.291507984	16032.340511158	82448.880200104	0	149626.512219246	0.00000000	0.000000000	0	0	0	0.000000000	-1862.980191723	162867.665718811	0	0	0.0000000	0.000000000
2029-01-01	350	3176.159275855	100	0	50	0.000000000	0	0	0	0	0	3676.159275855	1400.000000000	0	400	0	0	0	0	1800.000000000	51038.738817342	15965.539092362	82105.343199270	0	149109.621108974	0.00000000	0.000000000	0	0	0	0.000000000	-1876.159275855	160474.615332684	0	0	0.0000000	0.000000000
2029-02-01	350	3189.393272838	100	0	50	0.000000000	0	0	0	0	0	3689.393272838	1400.000000000	0	400	0	0	0	0	1800.000000000	50932.408111473	15899.016012810	81763.237602606	0	148594.661726889	0.00000000	0.000000000	0	0	0	0.000000000	-1889.393272838	158070.262677762	0	0	0.0000000	0.000000000
2029-03-01	350	3202.682411474	100	0	50	0.000000000	0	0	0	0	0	3702.682411474	1400.000000000	0	400	0	0	0	0	1800.000000000	50826.298927907	15832.770112757	81422.557445929	0	148081.626486593	0.00000000	0.000000000	0	0	0	0.000000000	-1902.682411474	155654.545025991	0	0	0.0000000	0.000000000
2029-04-01	350	3216.026921522	100	0	50	0.000000000	0	0	0	0	0	3716.026921522	1400.000000000	0	400	0	0	0	0	1800.000000000	50720.410805141	15766.800237287	81083.296789904	0	147570.507832332	0.00000000	0.000000000	0	0	0	0.000000000	-1916.026921522	153227.399450208	0	0	0.0000000	0.000000000
2029-05-01	350	3229.427033695	100	0	50	0.000000000	0	0	0	0	0	3729.427033695	1400.000000000	0	400	0	0	0	0	1800.000000000	50614.743282630	15701.105236299	80745.449719946	0	147061.298238875	0.00000000	0.000000000	0	0	0	0.000000000	-1929.427033695	150788.762823055	0	0	0.0000000	0.000000000
2029-06-01	350	3242.882979669	100	0	50	0.000000000	0	0	0	0	0	3742.882979669	1400.000000000	0	400	0	0	0	0	1800.000000000	50509.295900791	15635.683964481	80409.010346113	0	146553.990211385	0.00000000	0.000000000	0	0	0	0.000000000	-1942.882979669	148338.571815896	0	0	0.0000000	0.000000000
2029-07-01	350	3256.394992084	100	0	50	0.000000000	0	0	0	0	0	3756.394992084	1400.000000000	0	400	0	0	0	0	1800.000000000	50404.068200998	15570.535281295	80073.972803004	0	146048.576285297	0.00000000	0.000000000	0	0	0	0.000000000	-1956.394992084	145876.762897725	0	0	0.0000000	0.000000000
2029-08-01	350	3269.963304551	100	0	50	0.000000000	0	0	0	0	0	3769.963304551	1400.000000000	0	400	0	0	0	0	1800.000000000	50299.059725579	15505.658050957	79740.331249658	0	145545.049026194	0.00000000	0.000000000	0	0	0	0.000000000	-1969.963304551	143403.272334070	0	0	0.0000000	0.000000000
2029-09-01	350	3283.588151654	100	0	50	0.000000000	0	0	0	0	0	3783.588151654	1400.000000000	0	400	0	0	0	0	1800.000000000	50194.270017817	15441.051142411	79408.079869452	0	145043.401029680	0.00000000	0.000000000	0	0	0	0.000000000	-1983.588151654	140918.036185902	0	0	0.0000000	0.000000000
2029-10-01	350	3297.269768952	100	0	50	0.000000000	0	0	0	0	0	3797.269768952	1400.000000000	0	400	0	0	0	0	1800.000000000	50089.698621947	15376.713429317	79077.212869995	0	144543.624921260	0.00000000	0.000000000	0	0	0	0.000000000	-1997.269768952	138420.990308530	0	0	0.0000000	0.000000000
2029-11-01	350	3311.008392989	100	0	50	0.000000000	0	0	0	0	0	3811.008392989	1400.000000000	0	400	0	0	0	0	1800.000000000	49985.345083151	15312.643790029	78747.724483037	0	144045.713356217	0.00000000	0.000000000	0	0	0	0.000000000	-2011.008392989	135912.070350498	0	0	0.0000000	0.000000000
2029-12-01	350	3324.804261294	100	0	50	0.000000000	0	0	0	0	0	3824.804261294	1400.000000000	0	400	0	0	0	0	1800.000000000	49881.208947561	15248.841107570	78419.608964358	0	143549.659019489	0.00000000	0.000000000	0	0	0	0.000000000	-2024.804261294	133391.211752476	0	0	0.0000000	0.000000000
2030-01-01	350	3338.657612382	100	0	50	0.000000000	0	0	0	0	0	3838.657612382	1400.000000000	0	400	0	0	0	0	1800.000000000	49777.289762254	15185.304269622	78092.860593673	0	143055.454625549	0.00000000	0.000000000	0	0	0	0.000000000	-2038.657612382	130858.349746154	0	0	0.0000000	0.000000000
2030-02-01	350	3352.568685767	100	0	50	0.000000000	0	0	0	0	0	3852.568685767	1400.000000000	0	400	0	0	0	0	1800.000000000	49673.587075249	15122.032168499	77767.473674533	0	142563.092918281	0.00000000	0.000000000	0	0	0	0.000000000	-2052.568685767	128313.419353118	0	0	0.0000000	0.000000000
2030-03-01	350	3366.537721958	100	0	50	0.000000000	0	0	0	0	0	3866.537721958	1400.000000000	0	400	0	0	0	0	1800.000000000	49570.100435509	15059.023701130	77443.442534222	0	142072.566670861	0.00000000	0.000000000	0	0	0	0.000000000	-2066.537721958	125756.355383741	0	0	0.0000000	0.000000000
